Daniel Suarez
Radius Meter Radius Approximation using a circular assumption and splitting interval into 1000 equal parts (for increment).


For X = 7002.5 Average Radius = 56390.7


x(R=56390.7)		f(x,56390.7)
1470		1558.43
1480		1551.66
1490		1544.83
1500		1537.92
1510		1530.95
1520		1523.91
1530		1516.8
1540		1509.61
1550		1502.36
1560		1495.04
1570		1487.64
1580		1480.16
1590		1472.62
1600		1465
1610		1457.3
1620		1449.53
1630		1441.67
1640		1433.74
1650		1425.73
1660		1417.64
1670		1409.47
1680		1401.22
1690		1392.88
1700		1384.46
1710		1375.95
1720		1367.36
1730		1358.67
1740		1349.9
1750		1341.04
1760		1332.09
1770		1323.05
1780		1313.91
1790		1304.68
1800		1295.35
1810		1285.92
1820		1276.39
1830		1266.77
1840		1257.03
1850		1247.2
1860		1237.26
1870		1227.21
1880		1217.06
1890		1206.79
1900		1196.41
1910		1185.91
1920		1175.3
1930		1164.57
1940		1153.72
1950		1142.74
1960		1131.64
1970		1120.41
1980		1109.05
1990		1097.56
2000		1085.94
2010		1074.17
2020		1062.26
2030		1050.21
2040		1038.01
2050		1025.66
2060		1013.15
2070		1000.49
2080		987.667
2090		974.677
2100		961.518
2110		948.185
2120		934.674
2130		920.98
2140		907.099
2150		893.024
2160		878.751
2170		864.274
2180		849.587
2190		834.683
2200		819.557
2210		804.2
2220		788.605
2230		772.765
2240		756.671
2250		740.313
2260		723.683
2270		706.769
2280		689.562
2290		672.05
2300		654.219
2310		636.056
2320		617.547
2330		598.677
2340		579.427
2350		559.78
2360		539.715
2370		519.211
2380		498.243
2390		476.785
2400		454.808
2410		432.279
2420		409.162
2430		385.416
2440		360.997
2450		335.853
2460		309.925
2470		283.145
2480		255.438
2490		226.711
2500		196.857
2510		165.749
2520		133.232
2530		99.1169
2540		63.1646
2550		25.0702
2560		-15.5686
2570		-59.3007
2580		-106.911
2590		-159.589
2600		-219.312
2610		-289.834
2620		-380.362
2630		-541.257
2640		nan
2650		nan
2660		nan
2670		nan
2680		nan
2690		nan
2700		nan
2710		nan
2720		nan
2730		nan
2740		nan
2750		nan
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 4955 Average Radius = 2517.9


x(R=2517.9)		f(x,2517.9)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		nan
-2740		nan
-2730		nan
-2720		nan
-2710		nan
-2700		nan
-2690		nan
-2680		nan
-2670		nan
-2660		nan
-2650		nan
-2640		nan
-2630		nan
-2620		nan
-2610		nan
-2600		nan
-2590		nan
-2580		nan
-2570		nan
-2560		nan
-2550		nan
-2540		nan
-2530		nan
-2520		nan
-2510		-249.938
-2500		-149.537
-2490		-75.4454
-2480		-14.0128
-2470		39.5575
-2460		87.6243
-2450		131.556
-2440		172.229
-2430		210.248
-2420		246.047
-2410		279.954
-2400		312.222
-2390		343.051
-2380		372.602
-2370		401.01
-2360		428.385
-2350		454.82
-2340		480.397
-2330		505.184
-2320		529.241
-2310		552.621
-2300		575.37
-2290		597.529
-2280		619.135
-2270		640.221
-2260		660.817
-2250		680.949
-2240		700.641
-2230		719.916
-2220		738.795
-2210		757.295
-2200		775.434
-2190		793.228
-2180		810.691
-2170		827.838
-2160		844.679
-2150		861.228
-2140		877.496
-2130		893.491
-2120		909.225
-2110		924.706
-2100		939.942
-2090		954.942
-2080		969.713
-2070		984.262
-2060		998.596
-2050		1012.72
-2040		1026.64
-2030		1040.37
-2020		1053.9
-2010		1067.25
-2000		1080.41
-1990		1093.4
-1980		1106.21
-1970		1118.86
-1960		1131.34
-1950		1143.66
-1940		1155.82
-1930		1167.83
-1920		1179.69
-1910		1191.41
-1900		1202.98
-1890		1214.41
-1880		1225.7
-1870		1236.86
-1860		1247.88
-1850		1258.78
-1840		1269.55
-1830		1280.19
-1820		1290.71
-1810		1301.11
-1800		1311.39
-1790		1321.56
-1780		1331.61
-1770		1341.55
-1760		1351.38
-1750		1361.1
-1740		1370.71
-1730		1380.22
-1720		1389.63
-1710		1398.93
-1700		1408.13
-1690		1417.24
-1680		1426.24
-1670		1435.15
-1660		1443.97
-1650		1452.69
-1640		1461.32
-1630		1469.86
-1620		1478.31
-1610		1486.67
-1600		1494.94
-1590		1503.13
-1580		1511.23
-1570		1519.24
-1560		1527.18
-1550		1535.03
-1540		1542.8
-1530		1550.49
-1520		1558.1
-1510		1565.64
-1500		1573.09
-1490		1580.47
-1480		1587.78
-1470		1595
-1460		1602.16
-1450		1609.24
-1440		1616.25
-1430		1623.18
-1420		1630.05
-1410		1636.84
-1400		1643.56
-1390		1650.22
-1380		1656.81
-1370		1663.33
-1360		1669.78
-1350		1676.16
-1340		1682.48
-1330		1688.73
-1320		1694.92
-1310		1701.05
-1300		1707.11
-1290		1713.1
-1280		1719.04
-1270		1724.91
-1260		1730.72
-1250		1736.47
-1240		1742.16
-1230		1747.79
-1220		1753.36
-1210		1758.87
-1200		1764.32
-1190		1769.71
-1180		1775.04
-1170		1780.32
-1160		1785.54
-1150		1790.7
-1140		1795.81
-1130		1800.86
-1120		1805.85
-1110		1810.79
-1100		1815.67
-1090		1820.5
-1080		1825.28
-1070		1830
-1060		1834.67
-1050		1839.28
-1040		1843.84
-1030		1848.35
-1020		1852.81
-1010		1857.21
-1000		1861.57
-990		1865.87
-980		1870.12
-970		1874.32
-960		1878.47
-950		1882.57
-940		1886.62
-930		1890.62
-920		1894.57
-910		1898.47
-900		1902.32
-890		1906.12
-880		1909.88
-870		1913.58
-860		1917.24
-850		1920.85
-840		1924.41
-830		1927.93
-820		1931.4
-810		1934.82
-800		1938.19
-790		1941.52
-780		1944.8
-770		1948.04
-760		1951.23
-750		1954.37
-740		1957.47
-730		1960.52
-720		1963.52
-710		1966.49
-700		1969.4
-690		1972.27
-680		1975.1
-670		1977.88
-660		1980.62
-650		1983.32
-640		1985.97
-630		1988.57
-620		1991.14
-610		1993.65
-600		1996.13
-590		1998.56
-580		2000.95
-570		2003.3
-560		2005.6
-550		2007.86
-540		2010.08
-530		2012.25
-520		2014.38
-510		2016.47
-500		2018.52
-490		2020.52
-480		2022.49
-470		2024.41
-460		2026.29
-450		2028.12
-440		2029.92
-430		2031.67
-420		2033.39
-410		2035.06
-400		2036.69
-390		2038.28
-380		2039.82
-370		2041.33
-360		2042.79
-350		2044.22
-340		2045.6
-330		2046.94
-320		2048.25
-310		2049.51
-300		2050.73
-290		2051.91
-280		2053.05
-270		2054.14
-260		2055.2
-250		2056.22
-240		2057.2
-230		2058.14
-220		2059.03
-210		2059.89
-200		2060.71
-190		2061.48
-180		2062.22
-170		2062.92
-160		2063.57
-150		2064.19
-140		2064.77
-130		2065.3
-120		2065.8
-110		2066.26
-100		2066.68
-90		2067.05
-80		2067.39
-70		2067.69
-60		2067.95
-50		2068.17
-40		2068.34
-30		2068.48
-20		2068.58
-10		2068.64
0		2068.66
10		2068.64
20		2068.58
30		2068.48
40		2068.34
50		2068.17
60		2067.95
70		2067.69
80		2067.39
90		2067.05
100		2066.68
110		2066.26
120		2065.8
130		2065.3
140		2064.77
150		2064.19
160		2063.57
170		2062.92
180		2062.22
190		2061.48
200		2060.71
210		2059.89
220		2059.03
230		2058.14
240		2057.2
250		2056.22
260		2055.2
270		2054.14
280		2053.05
290		2051.91
300		2050.73
310		2049.51
320		2048.25
330		2046.94
340		2045.6
350		2044.22
360		2042.79
370		2041.33
380		2039.82
390		2038.28
400		2036.69
410		2035.06
420		2033.39
430		2031.67
440		2029.92
450		2028.12
460		2026.29
470		2024.41
480		2022.49
490		2020.52
500		2018.52
510		2016.47
520		2014.38
530		2012.25
540		2010.08
550		2007.86
560		2005.6
570		2003.3
580		2000.95
590		1998.56
600		1996.13
610		1993.65
620		1991.14
630		1988.57
640		1985.97
650		1983.32
660		1980.62
670		1977.88
680		1975.1
690		1972.27
700		1969.4
710		1966.49
720		1963.52
730		1960.52
740		1957.47
750		1954.37
760		1951.23
770		1948.04
780		1944.8
790		1941.52
800		1938.19
810		1934.82
820		1931.4
830		1927.93
840		1924.41
850		1920.85
860		1917.24
870		1913.58
880		1909.88
890		1906.12
900		1902.32
910		1898.47
920		1894.57
930		1890.62
940		1886.62
950		1882.57
960		1878.47
970		1874.32
980		1870.12
990		1865.87
1000		1861.57
1010		1857.21
1020		1852.81
1030		1848.35
1040		1843.84
1050		1839.28
1060		1834.67
1070		1830
1080		1825.28
1090		1820.5
1100		1815.67
1110		1810.79
1120		1805.85
1130		1800.86
1140		1795.81
1150		1790.7
1160		1785.54
1170		1780.32
1180		1775.04
1190		1769.71
1200		1764.32
1210		1758.87
1220		1753.36
1230		1747.79
1240		1742.16
1250		1736.47
1260		1730.72
1270		1724.91
1280		1719.04
1290		1713.1
1300		1707.11
1310		1701.05
1320		1694.92
1330		1688.73
1340		1682.48
1350		1676.16
1360		1669.78
1370		1663.33
1380		1656.81
1390		1650.22
1400		1643.56
1410		1636.84
1420		1630.05
1430		1623.18
1440		1616.25
1450		1609.24
1460		1602.16
1470		1595
1480		1587.78
1490		1580.47
1500		1573.09
1510		1565.64
1520		1558.1
1530		1550.49
1540		1542.8
1550		1535.03
1560		1527.18
1570		1519.24
1580		1511.23
1590		1503.13
1600		1494.94
1610		1486.67
1620		1478.31
1630		1469.86
1640		1461.32
1650		1452.69
1660		1443.97
1670		1435.15
1680		1426.24
1690		1417.24
1700		1408.13
1710		1398.93
1720		1389.63
1730		1380.22
1740		1370.71
1750		1361.1
1760		1351.38
1770		1341.55
1780		1331.61
1790		1321.56
1800		1311.39
1810		1301.11
1820		1290.71
1830		1280.19
1840		1269.55
1850		1258.78
1860		1247.88
1870		1236.86
1880		1225.7
1890		1214.41
1900		1202.98
1910		1191.41
1920		1179.69
1930		1167.83
1940		1155.82
1950		1143.66
1960		1131.34
1970		1118.86
1980		1106.21
1990		1093.4
2000		1080.41
2010		1067.25
2020		1053.9
2030		1040.37
2040		1026.64
2050		1012.72
2060		998.596
2070		984.262
2080		969.713
2090		954.942
2100		939.942
2110		924.706
2120		909.225
2130		893.491
2140		877.496
2150		861.228
2160		844.679
2170		827.838
2180		810.691
2190		793.228
2200		775.434
2210		757.295
2220		738.795
2230		719.916
2240		700.641
2250		680.949
2260		660.817
2270		640.221
2280		619.135
2290		597.529
2300		575.37
2310		552.621
2320		529.241
2330		505.184
2340		480.397
2350		454.82
2360		428.385
2370		401.01
2380		372.602
2390		343.051
2400		312.222
2410		279.954
2420		246.047
2430		210.248
2440		172.229
2450		131.556
2460		87.6243
2470		39.5575
2480		-14.0128
2490		-75.4454
2500		-149.537
2510		-249.938
2520		nan
2530		nan
2540		nan
2550		nan
2560		nan
2570		nan
2580		nan
2590		nan
2600		nan
2610		nan
2620		nan
2630		nan
2640		nan
2650		nan
2660		nan
2670		nan
2680		nan
2690		nan
2700		nan
2710		nan
2720		nan
2730		nan
2740		nan
2750		nan
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 4797.5 Average Radius = 2416.4


x(R=2416.4)		f(x,2416.4)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		nan
-2740		nan
-2730		nan
-2720		nan
-2710		nan
-2700		nan
-2690		nan
-2680		nan
-2670		nan
-2660		nan
-2650		nan
-2640		nan
-2630		nan
-2620		nan
-2610		nan
-2600		nan
-2590		nan
-2580		nan
-2570		nan
-2560		nan
-2550		nan
-2540		nan
-2530		nan
-2520		nan
-2510		nan
-2500		nan
-2490		nan
-2480		nan
-2470		nan
-2460		nan
-2450		nan
-2440		nan
-2430		nan
-2420		nan
-2410		-115.773
-2400		-10.4762
-2390		64.6888
-2380		126.312
-2370		179.737
-2360		227.501
-2350		271.048
-2340		311.292
-2330		348.856
-2320		384.188
-2310		417.621
-2300		449.412
-2290		479.764
-2280		508.842
-2270		536.779
-2260		563.687
-2250		589.66
-2240		614.779
-2230		639.113
-2220		662.722
-2210		685.658
-2200		707.968
-2190		729.693
-2180		750.87
-2170		771.53
-2160		791.705
-2150		811.42
-2140		830.699
-2130		849.565
-2120		868.038
-2110		886.137
-2100		903.877
-2090		921.276
-2080		938.348
-2070		955.105
-2060		971.561
-2050		987.727
-2040		1003.61
-2030		1019.23
-2020		1034.59
-2010		1049.7
-2000		1064.57
-1990		1079.2
-1980		1093.61
-1970		1107.79
-1960		1121.76
-1950		1135.53
-1940		1149.1
-1930		1162.46
-1920		1175.64
-1910		1188.64
-1900		1201.45
-1890		1214.09
-1880		1226.56
-1870		1238.86
-1860		1251
-1850		1262.98
-1840		1274.8
-1830		1286.48
-1820		1298
-1810		1309.38
-1800		1320.61
-1790		1331.71
-1780		1342.67
-1770		1353.49
-1760		1364.19
-1750		1374.75
-1740		1385.19
-1730		1395.51
-1720		1405.7
-1710		1415.78
-1700		1425.74
-1690		1435.58
-1680		1445.31
-1670		1454.92
-1660		1464.43
-1650		1473.83
-1640		1483.13
-1630		1492.32
-1620		1501.4
-1610		1510.39
-1600		1519.27
-1590		1528.06
-1580		1536.75
-1570		1545.34
-1560		1553.84
-1550		1562.25
-1540		1570.57
-1530		1578.79
-1520		1586.93
-1510		1594.98
-1500		1602.94
-1490		1610.81
-1480		1618.6
-1470		1626.31
-1460		1633.93
-1450		1641.47
-1440		1648.94
-1430		1656.32
-1420		1663.62
-1410		1670.84
-1400		1677.99
-1390		1685.06
-1380		1692.05
-1370		1698.97
-1360		1705.82
-1350		1712.59
-1340		1719.29
-1330		1725.92
-1320		1732.48
-1310		1738.96
-1300		1745.38
-1290		1751.73
-1280		1758.01
-1270		1764.22
-1260		1770.36
-1250		1776.44
-1240		1782.45
-1230		1788.4
-1220		1794.28
-1210		1800.1
-1200		1805.85
-1190		1811.54
-1180		1817.17
-1170		1822.73
-1160		1828.24
-1150		1833.68
-1140		1839.06
-1130		1844.38
-1120		1849.64
-1110		1854.84
-1100		1859.98
-1090		1865.07
-1080		1870.09
-1070		1875.06
-1060		1879.97
-1050		1884.82
-1040		1889.62
-1030		1894.36
-1020		1899.04
-1010		1903.67
-1000		1908.24
-990		1912.76
-980		1917.23
-970		1921.64
-960		1925.99
-950		1930.3
-940		1934.54
-930		1938.74
-920		1942.88
-910		1946.98
-900		1951.01
-890		1955
-880		1958.94
-870		1962.82
-860		1966.66
-850		1970.44
-840		1974.17
-830		1977.85
-820		1981.49
-810		1985.07
-800		1988.6
-790		1992.09
-780		1995.52
-770		1998.91
-760		2002.25
-750		2005.53
-740		2008.78
-730		2011.97
-720		2015.11
-710		2018.21
-700		2021.26
-690		2024.27
-680		2027.22
-670		2030.13
-660		2032.99
-650		2035.81
-640		2038.58
-630		2041.3
-620		2043.98
-610		2046.61
-600		2049.2
-590		2051.74
-580		2054.23
-570		2056.68
-560		2059.09
-550		2061.45
-540		2063.76
-530		2066.03
-520		2068.26
-510		2070.44
-500		2072.58
-490		2074.67
-480		2076.72
-470		2078.72
-460		2080.69
-450		2082.6
-440		2084.48
-430		2086.31
-420		2088.09
-410		2089.84
-400		2091.54
-390		2093.19
-380		2094.81
-370		2096.38
-360		2097.91
-350		2099.39
-340		2100.83
-330		2102.23
-320		2103.59
-310		2104.91
-300		2106.18
-290		2107.41
-280		2108.6
-270		2109.74
-260		2110.85
-250		2111.91
-240		2112.93
-230		2113.9
-220		2114.84
-210		2115.73
-200		2116.58
-190		2117.39
-180		2118.16
-170		2118.89
-160		2119.57
-150		2120.21
-140		2120.81
-130		2121.37
-120		2121.89
-110		2122.37
-100		2122.8
-90		2123.2
-80		2123.55
-70		2123.86
-60		2124.13
-50		2124.36
-40		2124.54
-30		2124.69
-20		2124.79
-10		2124.85
0		2124.87
10		2124.85
20		2124.79
30		2124.69
40		2124.54
50		2124.36
60		2124.13
70		2123.86
80		2123.55
90		2123.2
100		2122.8
110		2122.37
120		2121.89
130		2121.37
140		2120.81
150		2120.21
160		2119.57
170		2118.89
180		2118.16
190		2117.39
200		2116.58
210		2115.73
220		2114.84
230		2113.9
240		2112.93
250		2111.91
260		2110.85
270		2109.74
280		2108.6
290		2107.41
300		2106.18
310		2104.91
320		2103.59
330		2102.23
340		2100.83
350		2099.39
360		2097.91
370		2096.38
380		2094.81
390		2093.19
400		2091.54
410		2089.84
420		2088.09
430		2086.31
440		2084.48
450		2082.6
460		2080.69
470		2078.72
480		2076.72
490		2074.67
500		2072.58
510		2070.44
520		2068.26
530		2066.03
540		2063.76
550		2061.45
560		2059.09
570		2056.68
580		2054.23
590		2051.74
600		2049.2
610		2046.61
620		2043.98
630		2041.3
640		2038.58
650		2035.81
660		2032.99
670		2030.13
680		2027.22
690		2024.27
700		2021.26
710		2018.21
720		2015.11
730		2011.97
740		2008.78
750		2005.53
760		2002.25
770		1998.91
780		1995.52
790		1992.09
800		1988.6
810		1985.07
820		1981.49
830		1977.85
840		1974.17
850		1970.44
860		1966.66
870		1962.82
880		1958.94
890		1955
900		1951.01
910		1946.98
920		1942.88
930		1938.74
940		1934.54
950		1930.3
960		1925.99
970		1921.64
980		1917.23
990		1912.76
1000		1908.24
1010		1903.67
1020		1899.04
1030		1894.36
1040		1889.62
1050		1884.82
1060		1879.97
1070		1875.06
1080		1870.09
1090		1865.07
1100		1859.98
1110		1854.84
1120		1849.64
1130		1844.38
1140		1839.06
1150		1833.68
1160		1828.24
1170		1822.73
1180		1817.17
1190		1811.54
1200		1805.85
1210		1800.1
1220		1794.28
1230		1788.4
1240		1782.45
1250		1776.44
1260		1770.36
1270		1764.22
1280		1758.01
1290		1751.73
1300		1745.38
1310		1738.96
1320		1732.48
1330		1725.92
1340		1719.29
1350		1712.59
1360		1705.82
1370		1698.97
1380		1692.05
1390		1685.06
1400		1677.99
1410		1670.84
1420		1663.62
1430		1656.32
1440		1648.94
1450		1641.47
1460		1633.93
1470		1626.31
1480		1618.6
1490		1610.81
1500		1602.94
1510		1594.98
1520		1586.93
1530		1578.79
1540		1570.57
1550		1562.25
1560		1553.84
1570		1545.34
1580		1536.75
1590		1528.06
1600		1519.27
1610		1510.39
1620		1501.4
1630		1492.32
1640		1483.13
1650		1473.83
1660		1464.43
1670		1454.92
1680		1445.31
1690		1435.58
1700		1425.74
1710		1415.78
1720		1405.7
1730		1395.51
1740		1385.19
1750		1374.75
1760		1364.19
1770		1353.49
1780		1342.67
1790		1331.71
1800		1320.61
1810		1309.38
1820		1298
1830		1286.48
1840		1274.8
1850		1262.98
1860		1251
1870		1238.86
1880		1226.56
1890		1214.09
1900		1201.45
1910		1188.64
1920		1175.64
1930		1162.46
1940		1149.1
1950		1135.53
1960		1121.76
1970		1107.79
1980		1093.61
1990		1079.2
2000		1064.57
2010		1049.7
2020		1034.59
2030		1019.23
2040		1003.61
2050		987.727
2060		971.561
2070		955.105
2080		938.348
2090		921.276
2100		903.877
2110		886.137
2120		868.038
2130		849.565
2140		830.699
2150		811.42
2160		791.705
2170		771.53
2180		750.87
2190		729.693
2200		707.968
2210		685.658
2220		662.722
2230		639.113
2240		614.779
2250		589.66
2260		563.687
2270		536.779
2280		508.842
2290		479.764
2300		449.412
2310		417.621
2320		384.188
2330		348.856
2340		311.292
2350		271.048
2360		227.501
2370		179.737
2380		126.312
2390		64.6888
2400		-10.4762
2410		-115.773
2420		nan
2430		nan
2440		nan
2450		nan
2460		nan
2470		nan
2480		nan
2490		nan
2500		nan
2510		nan
2520		nan
2530		nan
2540		nan
2550		nan
2560		nan
2570		nan
2580		nan
2590		nan
2600		nan
2610		nan
2620		nan
2630		nan
2640		nan
2650		nan
2660		nan
2670		nan
2680		nan
2690		nan
2700		nan
2710		nan
2720		nan
2730		nan
2740		nan
2750		nan
2760		nan
2770		nan
2780		nan
2790		nan
2800		nan
2810		nan
2820		nan
2830		nan
2840		nan
2850		nan
2860		nan
2870		nan
2880		nan
2890		nan
2900		nan
2910		nan
2920		nan
2930		nan
2940		nan
2950		nan
2960		nan
2970		nan
2980		nan
2990		nan
3000		nan
3010		nan
3020		nan
3030		nan
3040		nan
3050		nan
3060		nan
3070		nan
3080		nan
3090		nan
3100		nan
3110		nan
3120		nan
3130		nan
3140		nan
3150		nan
3160		nan
3170		nan
3180		nan
3190		nan
3200		nan
3210		nan
3220		nan
3230		nan
3240		nan
3250		nan
3260		nan
3270		nan
3280		nan
3290		nan
3300		nan
3310		nan
3320		nan
3330		nan
3340		nan
3350		nan
3360		nan
3370		nan
3380		nan
3390		nan
3400		nan
3410		nan
3420		nan
3430		nan
3440		nan
3450		nan
3460		nan
3470		nan
3480		nan
3490		nan
3500		nan

For X = 4640 Average Radius = 2324.8


x(R=2324.8)		f(x,2324.8)
-3500		nan
-3490		nan
-3480		nan
-3470		nan
-3460		nan
-3450		nan
-3440		nan
-3430		nan
-3420		nan
-3410		nan
-3400		nan
-3390		nan
-3380		nan
-3370		nan
-3360		nan
-3350		nan
-3340		nan
-3330		nan
-3320		nan
-3310		nan
-3300		nan
-3290		nan
-3280		nan
-3270		nan
-3260		nan
-3250		nan
-3240		nan
-3230		nan
-3220		nan
-3210		nan
-3200		nan
-3190		nan
-3180		nan
-3170		nan
-3160		nan
-3150		nan
-3140		nan
-3130		nan
-3120		nan
-3110		nan
-3100		nan
-3090		nan
-3080		nan
-3070		nan
-3060		nan
-3050		nan
-3040		nan
-3030		nan
-3020		nan
-3010		nan
-3000		nan
-2990		nan
-2980		nan
-2970		nan
-2960		nan
-2950		nan
-2940		nan
-2930		nan
-2920		nan
-2910		nan
-2900		nan
-2890		nan
-2880		nan
-2870		nan
-2860		nan
-2850		nan
-2840		nan
-2830		nan
-2820		nan
-2810		nan
-2800		nan
-2790		nan
-2780		nan
-2770		nan
-2760		nan
-2750		nan
-2740		nan
-2730		nan
-2720		nan
-2710		nan
-2700		nan
-2690		nan
-2680		nan
-2670		nan
-2660		nan
-2650		nan
-2640		nan
-2630		nan
-2620		nan
-2610		nan
-2600		nan
-2590		nan
-2580		nan
-2570		nan
-2560		nan
-2550		nan
-2540		nan
-2530		nan
-2520		nan
-2510		nan
-2500		nan
-2490		nan
-2480		nan
-2470		nan
-2460		nan
-2450		nan
-2440		nan
-2430		nan
-2420		nan
-2410		nan
-2400		nan
-2390		nan
-2380		nan
-2370		nan
-2360		nan
-2350		nan
-2340		nan
-2330		nan
-2320		0
-2310		112.591
-2300		189.351
-2290		251.428
-2280		304.882
-2270		352.477
-2260		395.749
-2250		435.659
-2240		472.854
-2230		507.796
-2220		540.826
-2210		572.207
-2200		602.147
-2190		630.81
-2180		658.333
-2170		684.828
-2160		710.391
-2150		735.103
-2140		759.032
-2130		782.24
-2120		804.779
-2110		826.695
-2100		848.029
-2090		868.818
-2080		889.095
-2070		908.888
-2060		928.226
-2050		947.131
-2040		965.626
-2030		983.732
-2020		1001.46
-2010		1018.84
-2000		1035.88
-1990		1052.6
-1980		1069
-1970		1085.11
-1960		1100.92
-1950		1116.46
-1940		1131.74
-1930		1146.75
-1920		1161.52
-1910		1176.05
-1900		1190.35
-1890		1204.42
-1880		1218.27
-1870		1231.91
-1860		1245.35
-1850		1258.59
-1840		1271.63
-1830		1284.49
-1820		1297.16
-1810		1309.66
-1800		1321.98
-1790		1334.13
-1780		1346.11
-1770		1357.93
-1760		1369.6
-1750		1381.11
-1740		1392.47
-1730		1403.68
-1720		1414.75
-1710		1425.68
-1700		1436.46
-1690		1447.12
-1680		1457.64
-1670		1468.03
-1660		1478.29
-1650		1488.43
-1640		1498.44
-1630		1508.33
-1620		1518.11
-1610		1527.76
-1600		1537.31
-1590		1546.74
-1580		1556.06
-1570		1565.27
-1560		1574.37
-1550		1583.37
-1540		1592.26
-1530		1601.05
-1520		1609.75
-1510		1618.34
-1500		1626.83
-1490		1635.23
-1480		1643.53
-1470		1651.74
-1460		1659.85
-1450		1667.88
-1440		1675.81
-1430		1683.66
-1420		1691.42
-1410		1699.09
-1400		1706.67
-1390		1714.17
-1380		1721.59
-1370		1728.93
-1360		1736.18
-1350		1743.35
-1340		1750.45
-1330		1757.46
-1320		1764.4
-1310		1771.26
-1300		1778.04
-1290		1784.75
-1280		1791.38
-1270		1797.94
-1260		1804.42
-1250		1810.84
-1240		1817.18
-1230		1823.45
-1220		1829.65
-1210		1835.78
-1200		1841.84
-1190		1847.83
-1180		1853.76
-1170		1859.61
